,playlist_name,playlist_id,name,album_name,artist,id,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,y
690,Sad Songs🥀🧸,0oTShHHO5783uJ9LzjgBTC,Paris in the Rain,I met you when I was 18. (the playlist),Lauv,41CgzGD7xlgnJe14R4cqkL,73,False,0.426,0.408,3,-9.419,1,0.0524,0.771,7.88e-06,0.394,0.528,76.309,204712,4,0
691,sad songs to scream in the car,0v7ALSB6wNw5uLdis40yKs,Band Aid,XVIII,Jan Metternich,7vBYybDI0AI4exG9d9ulc2,52,False,0.561,0.4,7,-11.404,1,0.185,0.84,0.0,0.0899,0.288,79.872,169600,4,0
692,sad songs to cry to,70VaOHyjpsWcmA4gxosExZ,Better Now,Better Now,ORYL,5OV8NQLC9eWzMN3jeKs3MJ,52,False,0.428,0.418,9,-10.602,1,0.0449,0.814,0.0354,0.124,0.177,139.307,130646,3,0
693,sad songs that </3 my heart,3wimKpX6qv4YfsHTdmmqwu,Mixed Signals,Safe Haven,Ruth B.,0IsAEXwuy46qn0bbJYdWIH,58,False,0.613,0.24,0,-8.323,1,0.0448,0.934,0.0,0.106,0.275,120.158,255307,4,0
694,Sad Hindi Songs - a little broken 🥺,4YOfhHpjPB0tq29NPpDY3F,Kal Ho Naa Ho - Sad,Kal Ho Naa Ho (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy,4lUCGBxMfX94HYiSz9xjMy,51,False,0.585,0.467,10,-7.957,1,0.0307,0.347,0.000201,0.0878,0.354,77.985,335160,4,0
695,Sad Songs😔,54ozEbxQMa0OeozoSoRvcL,Quite Miss Home,YOU,James Arthur,2deFH5zveEBEUuURpqTN3C,68,False,0.578,0.43,10,-6.396,1,0.0282,0.608,2.67e-06,0.117,0.156,136.824,243187,4,0
696,sad songs to scream while driving ,029YlheFHxopuwLl6ITlXs,Keep Your Head Up Princess,Feeling For My Life,Anson Seabra,3XjAgiBvWBKu1tHSLTgffX,60,False,0.689,0.143,6,-17.374,1,0.264,0.97,0.0,0.109,0.528,85.398,198220,4,0
697,sad songs for sad nights ,4yXfnhz0BReoVfwwYRtPBm,A Song About Being Sad,Bcos U Will Never B Free,Rex Orange County,6Jl3ZOX6MUOlyoUc721bsX,67,True,0.567,0.263,5,-13.51,1,0.103,0.891,0.0,0.183,0.247,111.86,136000,4,0
698,Sad Songs 😢 ,7ABD15iASBIpPP5uJ5awvq,Suzanne,The Best Of Leonard Cohen,Leonard Cohen,50LqU2nhdE3fmWOuqOjpjz,50,False,0.402,0.102,6,-21.048,0,0.0401,0.938,0.000278,0.112,0.307,132.248,227200,4,0
699,sad lofi songs,1nVWPImtwYUYdvCTPHTtpJ,Losing Interest,Love Wounds,prxz,01dwEP5VA1zEf2rWFfT9u8,50,False,0.855,0.198,1,-18.623,1,0.269,0.741,0.00357,0.411,0.632,117.036,98508,4,0
700,sad Korean songs,0oX1LhMuCp3uCJyuNwgLdF,Goodbye list,Goodbye list,Kim Na Young,0ixcqcuUo7w4f6JQJ0cdxt,30,False,0.408,0.457,2,-5.654,1,0.0383,0.763,0.0,0.102,0.192,69.677,263147,3,0
701,SAD LOVE SONGS,53NEfJTEt86ytgk5SaqMjZ,Chasing Cars,"Covers, Vol. 2",Sleeping At Last,2d7LPtieXdIYzf7yHPooWd,64,False,0.467,0.157,11,-9.649,1,0.0336,0.974,1.46e-06,0.0816,0.277,108.13,242564,4,0
702,sad songs to scream in the car,0v7ALSB6wNw5uLdis40yKs,Stitches - MTV Unplugged,MTV Unplugged,Shawn Mendes,3t40W5kFgs4jQKtdRMxUwK,50,False,0.502,0.329,0,-9.782,1,0.0402,0.895,1.39e-06,0.603,0.374,140.967,263920,4,0
703,sad Korean songs,0oX1LhMuCp3uCJyuNwgLdF,Far away,HYENA (Original Television Soundtrack) Pt. 7,Shin Ji Hoon,2luEd7QfSRI7TsQKkziFuH,20,False,0.414,0.445,9,-5.772,1,0.0307,0.877,2.87e-05,0.0908,0.361,131.83,231086,4,0
704,Sad Songs 😢 ,7ABD15iASBIpPP5uJ5awvq,Julia,Julia,little dipper,7aroxbyBcFzfmsjdRBV6cT,43,False,0.621,0.627,7,-8.114,1,0.0383,0.587,0.0,0.099,0.37,131.086,207631,4,0
705,Sad Songs🌌,74I50qE8OA4VEGZvX2BMFB,Betrayed,TOTAL XANARCHY,Lil Xan,4vaxvNDaLSoD36iZX515ug,73,True,0.821,0.434,10,-9.194,0,0.118,0.434,0.0,0.128,0.241,120.012,187173,4,0
706,sad Korean songs,0oX1LhMuCp3uCJyuNwgLdF,Everybody Has,Everybody Has,CHUNG HA,7AKAZxuCnOqkNFVsDxVzYn,0,False,0.528,0.794,11,-4.974,0,0.0665,0.641,1.07e-05,0.329,0.602,74.006,222454,4,0
707,sad songs to scream while driving ,029YlheFHxopuwLl6ITlXs,Broken,Broken,Jonah Kagen,3JE04xcSOB8zuUzzazuaDj,69,False,0.495,0.351,1,-11.966,1,0.0626,0.53,0.0,0.104,0.237,83.365,195402,4,0
708,Yuvan Sad Songs💔,1YTnmmVJDVWeqkjI8eO3YM,Nizhalinai Nijamum,Raam (Original Motion Picture Soundtrack),Vijay Yesudas,0OjxbGBEYKbJ0jagRD8gUJ,0,False,0.903,0.471,5,-10.66,0,0.0467,0.312,0.000216,0.176,0.908,115.99,321120,4,0
709,Sad Songs 🥺,6nxPNnmSE0d5WlplUsa5L3,Lightning,Lightning,Helena Paparizou,3jhzqpkjF3oRZ5hLQ76IGn,50,False,0.559,0.523,1,-8.4,1,0.0478,0.0336,0.00061,0.177,0.374,147.876,185285,4,0
710,Sad songs for broken hearts💔,6O3D1ub73Ht0hKvjcI8WMb,Scared to Be Lonely,Scared to Be Lonely,Martin Garrix,3ebXMykcMXOcLeJ9xZ17XH,79,False,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,220883,4,0
711,Sad Songs 🥺,6nxPNnmSE0d5WlplUsa5L3,Bad Liar,Origins (Deluxe),Imagine Dragons,2RSHsoi04658QL5xgQVov3,80,False,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,260773,4,0
712,Sad Songs😔,54ozEbxQMa0OeozoSoRvcL,To Die For,To Die For,Sam Smith,2ZTYlnhhV1UAReg7wIGolx,71,False,0.483,0.361,0,-7.889,1,0.0738,0.832,4.66e-06,0.098,0.307,171.649,193795,4,0
713,sad songs that </3 my heart,3wimKpX6qv4YfsHTdmmqwu,River Flows In You - Original,First Love (Yiruma Piano Collection),Yiruma,47ZWr1Nb0PUgmKgyg5JkgO,0,False,0.31,0.218,9,-21.398,1,0.0507,0.988,0.952,0.085,0.0969,145.074,185527,4,0
714,sad songs to scream in the car,0v7ALSB6wNw5uLdis40yKs,Why Her Not Me,Why Her Not Me - EP,Grace Carter,6xsoOjRcLB8gvjtmsQrIyq,57,False,0.391,0.649,3,-6.935,0,0.0395,0.35,0.0001,0.238,0.201,173.249,230641,4,0
715,Heartbreak Jazz,37i9dQZF1DX70dqoLSWJrU,In A Sentimental Mood,Duke Ellington & John Coltrane,Duke Ellington,0E8q2Fx2XuzXCO2NSAppkR,68,False,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.229,255227,4,0
716,Sad Songs for crying hours and heartbreak 💔,0tLAnPmh7VpPKBu8v6pZXd,pretty cashier,pretty cashier,Finding Hope,3ksNkUp5dZLFVMmmxrCi5U,35,False,0.435,0.148,3,-17.271,1,0.0415,0.939,0.02,0.117,0.23,130.614,184160,4,0
717,Heartbreak Jazz,37i9dQZF1DX70dqoLSWJrU,If I Had You,All For You (A Dedication To The Nat King Cole Trio),Diana Krall,6nNE5beP6eFlJi5IibOcQw,31,False,0.465,0.0783,2,-17.8,0,0.032,0.97,4.98e-05,0.0967,0.144,94.875,297173,3,0
718,Sad Songs 😢 ,7ABD15iASBIpPP5uJ5awvq,Losing You,Human,Aquilo,5aFSzu0b7ccAYjTkbTNTsQ,53,False,0.383,0.446,0,-8.693,0,0.0382,0.63,0.0,0.0946,0.213,77.399,205859,4,0
719,sad songs for sad nights ,4yXfnhz0BReoVfwwYRtPBm,Small Worlds,Swimming,Mac Miller,4gT3mNJA8lnlkYFqGZ8IA2,74,True,0.516,0.546,5,-9.105,1,0.249,0.814,4.5e-06,0.0995,0.515,78.267,271733,4,0
720,Sad Songs 😢 ,7ABD15iASBIpPP5uJ5awvq,Nana,"I like it when you sleep, for you are so beautiful yet so unaware of it",The 1975,1JmLA5HZ7Wp7L8DNctLpUW,47,False,0.681,0.283,5,-11.496,1,0.0296,0.781,0.00371,0.114,0.221,111.05,236747,4,0
721,sad songs to cry to,70VaOHyjpsWcmA4gxosExZ,good things don’t last,disconnected,Swik,09lRx1uMYnTqg3Cr3RHwNW,45,False,0.275,0.314,4,-12.634,0,0.0336,0.664,0.168,0.116,0.139,80.477,254477,4,0
722,Sad Songs🌌,74I50qE8OA4VEGZvX2BMFB,BAD!,SKINS,XXXTENTACION,22An65gG31JLf9n18qjdhZ,72,False,0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,94246,4,0
723,sad songs that </3 my heart,3wimKpX6qv4YfsHTdmmqwu,Wait For Me,Wait For Me,Jack Curley,3UktGQO4TaIN3Jn7YtJoZr,0,False,0.73,0.688,10,-7.56,0,0.0307,0.448,0.0,0.0954,0.694,135.986,221728,4,0
724,sad Korean songs,0oX1LhMuCp3uCJyuNwgLdF,Star,YANG YOSEOP 2ND MINI ALBUM ‘白’,Yang Yoseob,4hznPzvJbEJxcxZA6NbsWx,25,False,0.438,0.413,1,-6.295,1,0.0307,0.78,0.0,0.0997,0.244,129.546,245977,4,0
725,Sad Songs 🥺,6nxPNnmSE0d5WlplUsa5L3,All of Me,Love In The Future (Expanded Edition),John Legend,3U4isOIWM3VvDubwSI3y7a,87,False,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560,4,0
726,sad Korean songs,0oX1LhMuCp3uCJyuNwgLdF,When I tell you goodbye,When I tell you goodbye,HYNN,73zUXssnT7JWY9dUA2uKiz,34,False,0.511,0.475,0,-4.492,1,0.036,0.157,0.0,0.131,0.119,139.583,222819,4,0
727,sad Korean songs,0oX1LhMuCp3uCJyuNwgLdF,Goodbye,Goodbye,KIM JAE HWAN,63OcHoGgmQD6W4GKq5soLQ,0,False,0.454,0.417,3,-5.759,1,0.034,0.538,0.0,0.101,0.219,125.85,253627,4,0
728,sad Korean songs,0oX1LhMuCp3uCJyuNwgLdF,"How Can I Forget You (From Mr. Sunshine [Original Television Soundtrack], Pt. 15)","How Can I Forget You [From Mr. Sunshine (Original Television Soundtrack), Pt. 15]",Hwang Chi Yeul,4BNP9HUof4uECvpaR3X8Ad,0,False,0.259,0.404,1,-7.356,1,0.0324,0.811,0.0,0.23,0.322,140.212,282795,5,0
729,sad songs for sad nights ,4yXfnhz0BReoVfwwYRtPBm,LOVE. FEAT. ZACARI.,DAMN.,Kendrick Lamar,6PGoSes0D9eUDeeAafB2As,80,True,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,213400,4,0
730,sad Korean songs,0oX1LhMuCp3uCJyuNwgLdF,"무제(無題) (Untitled, 2014)",KWON JI YONG,G-DRAGON,35dEFabeYvGLrOMc9c1tES,0,False,0.575,0.461,4,-5.153,1,0.0317,0.785,1.75e-05,0.13,0.266,79.971,222868,4,0
731,Sad Tamil songs🥲,0kmOyJVmY9h8X9XF05EPqs,Venmathiye,Minnale (Original Motion Picture Soundtrack),Tippu,2Ls4atoE0UGeUPoKeSh1Kc,0,False,0.837,0.351,11,-14.189,1,0.0491,0.193,1.46e-06,0.35,0.462,124.011,326960,4,0
732,sad sing along songs,6Ls7yiJYIMMGVY4BzScPmd,Hello,25,Adele,4sPmO7WMQUAf45kwMOtONw,2,False,0.481,0.451,5,-6.095,0,0.0347,0.336,0.0,0.0872,0.289,157.966,295493,4,0
733,sad country songs to cry to.,7kEE6TqULEqEkWETKhXscw,Live Like You Were Dying,Number One Hits,Tim McGraw,5uaTGZyDMK1iZ9eW1qeBEX,53,False,0.416,0.546,7,-7.728,1,0.0297,0.492,0.0,0.0845,0.418,159.929,300333,4,0
734,sad Korean songs,0oX1LhMuCp3uCJyuNwgLdF,"보고싶다 (노래 9단 흥부자댁, 음색깡패 깻잎소녀)",Mask Singer 105th (Live Version),Sohyang,4MJvQha0jMJoKLtq4A2waF,25,False,0.354,0.39,8,-5.53,1,0.0328,0.638,0.0,0.11,0.0686,127.101,280402,4,0
735,Sad Hindi Melodies,37i9dQZF1DXdFesNN9TzXT,"Shukriya (Rendition) (From ""Sadak 2"")","Shukriya (Rendition) [From ""Sadak 2""]",Jeet Gannguli,15gS3AvoWjgwLGcZ0aKn34,42,False,0.313,0.329,11,-11.058,0,0.0372,0.408,2.26e-06,0.0972,0.13,139.809,294857,4,0
736,sad songs for sad nights ,4yXfnhz0BReoVfwwYRtPBm,Fine Line,Fine Line,Harry Styles,6VzcQuzTNTMFnJ6rBSaLH9,79,False,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,377960,4,0
737,sad Korean songs,0oX1LhMuCp3uCJyuNwgLdF,"Every day, Every Moment","Should We Kiss First? (Original Television Soundtrack), Pt. 3",Paul Kim,3Ml2s37uS9jqRM2R3bfDiB,57,False,0.47,0.288,8,-9.434,1,0.0279,0.859,1.78e-05,0.103,0.153,133.25,210493,4,0
738,sad songs to cry to at 2am,38BAFacbwA5kGf7iqcW7Wj,Heart Like Yours,If I Stay (Original Motion Picture Soundtrack) [Deluxe Version],Willamette Stone,1ym2ZnNbIV6TB4YUjAl2Z5,62,False,0.497,0.259,7,-9.782,1,0.033,0.879,0.0,0.102,0.338,140.117,200560,3,0
739,sad songs to cry to at 2am,38BAFacbwA5kGf7iqcW7Wj,Let Her Go,All the Little Lights (Deluxe Version),Passenger,5rEvuW4YhwobKwGL1HPrXA,71,False,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.244,74.897,252733,4,0
740,sad songs 2021 😢 crying and depressing music,3c0Nv5CY6TIaRszlTZbUFk,The Night We Met,Strange Trails,Lord Huron,0QZ5yyl6B6utIWkxeBDxQN,78,False,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,208212,3,0
741,sad songs for sad nights ,4yXfnhz0BReoVfwwYRtPBm,Someone You Loved,Breach,Lewis Capaldi,2TIlqbIneP0ZY1O0EzYLlc,77,False,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,182161,4,0
742,sad songs for sad breakups,5FeHyyiioSObGs9mIVqW5b,we'll be fine,we'll be fine,Luz,7KKamdf8oLVz1eFcNRjvnq,60,False,0.563,0.382,10,-11.138,1,0.0404,0.748,0.0,0.0714,0.197,120.802,262960,4,0
743,sad Korean songs,0oX1LhMuCp3uCJyuNwgLdF,See you later,See you later,Jang Deok Cheol,49YuuWJfFdTVQVAhIKJayp,34,False,0.466,0.433,4,-5.825,1,0.0294,0.744,0.0,0.167,0.262,132.054,216013,4,0
744,sad songs to scream while driving ,029YlheFHxopuwLl6ITlXs,i love you baby,i love you baby,Emilee,124lzQbZK2jQZqwTq8jt2n,59,False,0.763,0.475,4,-8.213,1,0.0431,0.52,0.0,0.239,0.562,90.007,214000,4,0
745,sad songs for sad nights ,4yXfnhz0BReoVfwwYRtPBm,Tell Me That You Love Me,Tell Me That You Love Me,James Smith,2wHA4yJKT8TJhGz20QxUqX,69,False,0.536,0.317,6,-8.752,1,0.0359,0.402,0.0,0.11,0.319,143.89,194659,4,0
746,sad songs to cry to at 2am,38BAFacbwA5kGf7iqcW7Wj,Hydrocodone,Hydrocodone,Cuco,4XzCEurXfdtL3mj4dU6le0,51,False,0.769,0.616,7,-5.189,1,0.0263,0.837,0.000317,0.0999,0.445,119.948,152500,4,0
747,sad songs,08HldIXYJL4HRRMTIR1fsq,Sign of the Times,Sign of the Times,Harry Styles,5ELRkzdzz0HvGpMDlfZHkV,70,False,0.518,0.575,5,-4.616,1,0.0302,0.0259,0.0,0.109,0.209,120.019,340707,4,0
748,Sad songs for girls ❤️ (Crying music and depressing music),2V54AkhxCDLeORKeBtDZGr,Runaway - Piano Version,Runaway (Piano Version),AURORA,2sB6Yr2s2l9KQYe3BlBas9,52,False,0.271,0.128,10,-13.938,1,0.0355,0.806,0.00041,0.0877,0.0776,59.14,288787,4,0
749,Sad songs everyone knows 2021 𓃰,6hh1TCrTpmz4wyinWodLzk,Notebook,K-12 (After School – Deluxe Edition),Melanie Martinez,5qLjcPwpJ1cisCDbmqM6xZ,50,True,0.884,0.502,9,-8.958,0,0.094,0.363,0.0,0.0404,0.785,92.999,150894,4,0
750,sad tiktok songs 2021,1T3sDN0j3hzg6NE3dbiSmX,Better Days,Better Days,Dermot Kennedy,48USW4aYqrylYWJmFPbC8A,79,False,0.68,0.553,0,-7.116,1,0.042,0.409,0.0,0.0847,0.352,99.999,198221,4,0
751,SAD LOVE SONGS,53NEfJTEt86ytgk5SaqMjZ,I Love You,It's About Us,Alex & Sierra,2ELVVIbpucfOqGFC21Q4yR,59,False,0.525,0.439,0,-6.596,1,0.0259,0.658,0.0,0.0636,0.238,84.956,229640,4,0
752,sad Korean songs,0oX1LhMuCp3uCJyuNwgLdF,"한숨 (어때요, 노래 참 쉽죠? 밥로스) Live Version",Mask Singer 160Th (Live Version) Live Version,Han Dong Geun,1fIvjfH6jeHkpm16FSFD9S,37,False,0.411,0.431,1,-6.719,1,0.0443,0.76,0.0,0.0818,0.255,64.858,312387,4,0
753,Sad Tamil Songs 🥀,6ybCs40CUSVISYNRoqtQAZ,Thalaivaa Thalaivaa,Thalaivaa (Original Motion Picture Soundtrack),G. V. Prakash,6rfAckUvNdbuSC1gFaVhDP,38,False,0.763,0.589,0,-6.832,0,0.0409,0.348,0.0,0.33,0.675,116.96,338013,4,0
754,sad songs to scream while driving ,029YlheFHxopuwLl6ITlXs,Almost Doesn't Count,Permanently,Mark Wills,1Pan5O8gzMZwHHAysOFBJb,37,False,0.597,0.395,9,-9.177,1,0.0282,0.543,0.0,0.0955,0.263,135.112,220507,4,0
755,Sad songs for girls ❤️ (Crying music and depressing music),2V54AkhxCDLeORKeBtDZGr,According to You,According to You,Elise Lieberth,6KyZykoqUC2T245gi7qGRJ,51,False,0.669,0.428,6,-6.83,1,0.135,0.726,0.0,0.109,0.682,140.051,185689,4,0
756,sad Korean songs,0oX1LhMuCp3uCJyuNwgLdF,Epiphany,Love Yourself 結 'Answer',BTS,7L8hkKW4hnemNfuOfEZcle,76,False,0.509,0.558,2,-6.369,0,0.0276,0.29,0.0,0.131,0.327,135.879,240362,4,0
757,Sad Hindi Melodies,37i9dQZF1DXdFesNN9TzXT,Aashiquii Kaa Gum,Aashiquii Kaa Gum,Salman Ali,2qEMSVUGeC9qToUvzSJNLw,51,False,0.675,0.798,7,-3.42,0,0.0831,0.178,0.0,0.278,0.551,91.04,327787,4,0
758,sad songs to scream while driving ,029YlheFHxopuwLl6ITlXs,To See You Happy,To See You Happy,Mariah Counts,6Zt3HlaISePlAeJzwJe2pR,23,False,0.576,0.433,3,-6.923,1,0.0288,0.618,4.88e-05,0.101,0.34,137.908,226651,4,0
759,Sad Songs 🥺,6nxPNnmSE0d5WlplUsa5L3,Stay,Unapologetic (Deluxe),Rihanna,0GNI8K3VATWBABQFAzBAYe,78,False,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,240707,4,0
760,sad Korean songs,0oX1LhMuCp3uCJyuNwgLdF,"Someday, The Boy",ITAEWON CLASS (Original Television Soundtrack) Pt. 6,Kim Feel,1N0vwih6TUIb9kYtynvlRc,60,False,0.297,0.314,5,-7.487,1,0.0315,0.751,0.0,0.107,0.0875,131.34,287813,4,0
761,sad songs to cry to at 3am🙇🏻‍♂️,2wrVuCkPOkh1jHp8qI8e0z,I'm So Good at Lying (feat. Powfu & Thomas Reid),I'm So Good at Lying (feat. Powfu & Thomas Reid),Rxseboy,0tW3SDJmTyS3is8QXQ4z1q,58,False,0.864,0.564,0,-8.54,1,0.059,0.399,0.000746,0.397,0.401,134.983,134513,4,0
762,sad songs 2021 😢 crying and depressing music,3c0Nv5CY6TIaRszlTZbUFk,Howling,Howling,Marcel,0Fnskh76kdRuCqJvvPpx5q,35,False,0.366,0.378,11,-8.176,0,0.028,0.307,9.16e-06,0.407,0.308,72.524,187083,4,0
763,sad Korean songs,0oX1LhMuCp3uCJyuNwgLdF,술이 문제야,Falling In Memories,전창훈,4O5De3zxfdoszjTQmXFbCD,0,False,0.636,0.383,7,-6.659,1,0.0291,0.697,0.0,0.099,0.199,131.922,248000,4,0
764,sad songs to cry to,70VaOHyjpsWcmA4gxosExZ,Robin Hood,Robin Hood,Anson Seabra,5dyihZecYMcEPq09Bk2OL2,67,False,0.731,0.153,4,-14.409,1,0.0562,0.952,0.0,0.134,0.324,78.072,221538,4,0
765,Sad Tamil Songs 🥀,6ybCs40CUSVISYNRoqtQAZ,Ennai Kollathey,Geethaiyin Raadhai (Original Motion Picture Soundtrack),Kumaresh,6I1nER2VxG6uyodGFnVswe,33,False,0.341,0.498,5,-7.466,0,0.0291,0.314,2.03e-05,0.237,0.384,99.021,324000,4,0
766,Sad songs everyone knows 2021 𓃰,6hh1TCrTpmz4wyinWodLzk,Mrs. Potato Head,Cry Baby (Deluxe Edition),Melanie Martinez,3K1tdhoeE6koNnWgAxEK9Y,71,False,0.517,0.622,1,-3.536,0,0.0577,0.174,0.0,0.105,0.463,170.154,217507,4,0
767,Sad Songs 😢 ,7ABD15iASBIpPP5uJ5awvq,I'm with You,I'm with You,LEFT.,7ggHQsGP7K3V65lqBwleWO,46,False,0.587,0.468,7,-10.316,0,0.0386,0.544,0.000154,0.1,0.176,82.426,184364,3,0
768,Sad Hindi Songs - a little broken 🥺,4YOfhHpjPB0tq29NPpDY3F,The Break Up Mashup,The Break Up Mashup,Nandini Srikar,4PqjRiltcMpXoc7orVH5Dc,56,False,0.251,0.604,3,-5.622,0,0.0431,0.171,2.25e-06,0.123,0.166,84.643,307846,4,0
769,sad songs for sad breakups,5FeHyyiioSObGs9mIVqW5b,Too Tired (Don't Feel a Thing),Too Tired (Don't Feel a Thing),Hanne Mjøen,5CZVhTcrN2anNqlVeCgtpF,48,False,0.744,0.394,6,-9.656,1,0.0499,0.43,1.38e-05,0.346,0.233,126.005,177946,4,0
770,sad tiktok songs 2021,1T3sDN0j3hzg6NE3dbiSmX,Gold,Gold,Cap Carter,6rnEKL4G2TmpCUGP7c8Jj9,21,True,0.711,0.726,2,-6.691,1,0.0918,0.211,0.0,0.0841,0.372,94.982,226373,4,0
771,sad lofi songs,1nVWPImtwYUYdvCTPHTtpJ,Cookie,YorWaves,WaveWalker,3WXkr4FhuoS2gePXy6sshL,45,False,0.688,0.46,11,-5.684,0,0.0459,0.881,0.601,0.155,0.124,142.067,98873,4,0
772,sad songs to cry to at 2am,38BAFacbwA5kGf7iqcW7Wj,More Than Words,Far From Perfect,Chris Lanzon,2Px8xIjKFUp9mvJsnlTT1G,42,False,0.333,0.0931,1,-20.125,1,0.0322,0.872,0.00734,0.155,0.159,112.783,234996,4,0
773,Sad Hindi Songs - a little broken 🥺,4YOfhHpjPB0tq29NPpDY3F,Thodi Der,Half Girlfriend,Farhan Saeed,5kl6FcnZv8jQDgNSWNyfpN,58,False,0.485,0.456,9,-6.544,1,0.0309,0.898,2.58e-05,0.0835,0.424,90.352,296377,4,0
774,sad songs,08HldIXYJL4HRRMTIR1fsq,Yours,Chapter One (Deluxe Version),Ella Henderson,0Mq0reDcNpgmQkjHfzpJrp,60,False,0.581,0.263,0,-10.411,1,0.032,0.819,0.0,0.0808,0.229,125.004,168587,4,0
775,sad Korean songs,0oX1LhMuCp3uCJyuNwgLdF,Hold Me,Hold Me,Eric Nam,6N0uDUUQRQd7lIIFU2aaEQ,52,False,0.584,0.566,1,-7.395,1,0.0395,0.456,0.0,0.107,0.204,128.037,227235,3,0
776,sad songs for sad nights ,4yXfnhz0BReoVfwwYRtPBm,If You Leave,If You Leave,Sky McCreery,6vOasXD4uE6zEPgcXD86Tq,0,False,0.562,0.0832,6,-14.119,0,0.0688,0.906,0.000341,0.241,0.0624,134.462,160007,3,0
777,sad Korean songs,0oX1LhMuCp3uCJyuNwgLdF,어김없이 Certainly,pathos,M.C the Max,5vi4FM9OwIajuw6xuNySVw,0,False,0.48,0.381,2,-6.329,1,0.0323,0.616,0.0,0.192,0.188,70.856,257085,4,0
778,sad songs,08HldIXYJL4HRRMTIR1fsq,Broken-Hearted Girl,I AM...SASHA FIERCE - Platinum Edition,Beyoncé,7zP67rufQgoODWFI45jntD,60,False,0.453,0.425,5,-7.198,1,0.0325,0.495,0.0,0.254,0.144,83.413,278400,4,0
779,sad lofi songs,1nVWPImtwYUYdvCTPHTtpJ,ugly,Ekena,Timmies,4iF2TMFaiJwEHecDNavRU9,62,True,0.708,0.213,7,-8.266,1,0.0396,0.924,0.00118,0.111,0.109,80.02,120027,4,0
780,Sad songs for girls ❤️ (Crying music and depressing music),2V54AkhxCDLeORKeBtDZGr,TOO NICE,TOO NICE,Calla,0W4Uu7hL1S68Rb75enSnQF,37,True,0.662,0.455,11,-12.183,1,0.0614,0.491,0.000309,0.111,0.159,73.99,159020,4,0
781,Sad Tamil Songs 🥀,6ybCs40CUSVISYNRoqtQAZ,"Kan Pesum Varthaigal (From ""7/G Rainbow Colony"")",Vijay Jesudas and Karthik Hits,Karthik,1ZyAks0EvxxXLNWci5bTUs,35,False,0.77,0.731,10,-9.328,0,0.0597,0.0811,0.0255,0.0746,0.856,80.99,348291,4,0
782,sad Korean songs,0oX1LhMuCp3uCJyuNwgLdF,You don't know me,SHE WAS PRETTY OST,SOYOU,0hSHCxsPk0jbNArf6AL61B,49,False,0.505,0.487,6,-6.558,1,0.0303,0.683,0.0,0.112,0.218,135.593,200640,4,0
783,Heartbreak Jazz,37i9dQZF1DX70dqoLSWJrU,Lover Man,The Essential Sonny Rollins: The RCA Years,Sonny Rollins,1ZEaD71KTpyNnY2FJywGaq,30,False,0.464,0.295,1,-11.551,1,0.076,0.6,0.393,0.106,0.394,52.249,532173,4,0
784,Sad songs telugu 😭,2iJLY4qvAy8PFs7VfofY4A,"Premey Ledhu - From ""Kanabadutaledu""","Premey Ledhu (From ""Kanabadutaledu"")",Rahul Sipligunj,1dKN0WbQlDiKxqyr6Tej3r,32,False,0.613,0.709,9,-5.631,0,0.104,0.565,0.0,0.129,0.718,80.472,281079,4,0
785,songs to scream in the car,37i9dQZF1DX4mWCZw6qYIw,Make It To Me,In The Lonely Hour (Deluxe),Sam Smith,3EBdDNM1VcD8d8mJJEYIcJ,55,False,0.398,0.383,1,-8.442,1,0.131,0.607,1.77e-06,0.0989,0.239,75.225,162732,4,0
786,Sad Songs 😢 ,7ABD15iASBIpPP5uJ5awvq,no song without you,no song without you,HONNE,3KKUf8F2hktFscLgbH4YwR,62,False,0.778,0.462,0,-12.729,1,0.0359,0.463,0.583,0.11,0.817,105.45,161537,4,0
787,sad songs that </3 my heart,3wimKpX6qv4YfsHTdmmqwu,Broken,Yours,Isak Danielson,4oLLl2b0pZ5Ksp4SWISJyx,0,False,0.435,0.636,5,-6.851,0,0.0609,0.451,0.0,0.112,0.101,141.87,216338,4,0
788,sad songs to cry to,70VaOHyjpsWcmA4gxosExZ,goodbye to a world (i'll say goodbye soon),goodbye to a world (i'll say goodbye soon),lofi.sad,4xzRijhzWUh8GOJzTBmx7A,49,False,0.421,0.194,5,-24.314,1,0.0505,0.933,0.62,0.1,0.211,90.256,258624,4,0
